component_group_name,component_name,meta_value,150516_CM1_Level1,150516_CM1_Level10,150516_CM1_Level11,150516_CM1_Level12,150516_CM1_Level13,150516_CM1_Level14,150516_CM1_Level15,150516_CM1_Level2,150516_CM1_Level3,150516_CM1_Level4,150516_CM1_Level5,150516_CM1_Level6,150516_CM1_Level7,150516_CM1_Level8,150516_CM1_Level9,150516_CM2_Level1,150516_CM2_Level10,150516_CM2_Level11,150516_CM2_Level12,150516_CM2_Level13,150516_CM2_Level14,150516_CM2_Level15,150516_CM2_Level2,150516_CM2_Level3,150516_CM2_Level4,150516_CM2_Level5,150516_CM2_Level6,150516_CM2_Level7,150516_CM2_Level8,150516_CM2_Level9,150516_CM3_Level1,150516_CM3_Level10,150516_CM3_Level11,150516_CM3_Level12,150516_CM3_Level13,150516_CM3_Level14,150516_CM3_Level15,150516_CM3_Level2,150516_CM3_Level3,150516_CM3_Level4,150516_CM3_Level5,150516_CM3_Level6,150516_CM3_Level7,150516_CM3_Level8,150516_CM3_Level9
dctp,dctp.dctp_1.Light,calculated_concentration,1.54963277744,0.00954249070248,0.00898447745183,0.00442722190819,0.00362708653641,nan,nan,0.00130992587731,1.43274285758,1.84710027825,0.980335601415,0.503992142151,0.208020939304,0.0862870617643,0.0392892830532,0.0825554461957,nan,0.00499480977681,0.00247506682511,0.00305382638059,nan,0.00342969872454,0.0393450531559,0.0192590192629,0.0165963060195,0.0453214698525,0.00572158058874,0.00512821293333,0.00373359471133,0.00307609944556,0.00603665600772,nan,0.00538647317822,0.00686190801123,nan,0.0100885399416,0.0187161139101,0.00712497000388,0.00648321212311,0.00482122170595,0.00413803370059,0.00975184786824,0.00463564661438,nan,nan
dctp,dctp.dctp_2.Light,calculated_concentration,7.73993552092,nan,0.00857732445791,nan,nan,nan,nan,0.00126613376698,1.45411011465,1.81350053582,0.993882578563,0.562010239691,0.23165321886,0.0950499777861,0.0470029394876,0.0931877858488,nan,nan,nan,nan,nan,nan,0.0419683694467,0.022290709969,0.0157817323169,nan,nan,nan,nan,nan,0.00100322290136,nan,nan,nan,nan,nan,nan,0.00085414858454,nan,nan,nan,nan,nan,nan,nan
dgdp,dgdp.dgdp_1.Light,calculated_concentration,16.5313090616,0.0582505587692,4.66193070773e-05,1.61710862612e-05,1.47751283701e-05,1.14342289857e-05,8.03026771557e-06,0.63818194238,0.890376382882,1.15123932221,0.29296254573,0.075531956509,0.016945022717,0.00228251245169,0.00125422058591,2.13653646444,0.0604847206603,1.61308771841e-05,2.79629444459e-05,3.4199611941e-05,5.56760377613e-05,3.64060538682e-05,0.870127653048,0.375917591223,0.0384137857869,nan,0.00118404296968,0.000441224401734,0.0125773875018,0.0226950569326,4.64918864432e-05,0.000282896443983,0.000115822745257,0.000172157650898,0.00013230116765,0.000311302408991,0.000216332169887,0.000112189024215,7.22069327181e-05,0.00100500317734,0.0767637723277,0.0150106149796,0.00337380485108,0.0555858342586,0.000342701585163
dgdp,dgdp.dgdp_2.Light,calculated_concentration,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00689383182659,nan,nan,nan,nan,nan,nan,0.00303065711497,0.00310399945431,0.000515673454379,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000205132891525,nan,nan,nan,nan,nan,nan,nan
dgmp,dgmp.dgmp_1.Light,calculated_concentration,33.7492833016,0.0766926660644,0.0373612163573,0.0173649712846,0.00833738327506,0.00375836413765,0.00466650490549,nan,4.95549321625,5.74162590929,3.07617313711,1.60416422022,0.7742387643,0.358809839295,0.145173657945,9.1305537387,0.0204092296872,0.0140651938945,0.00680199578188,nan,nan,nan,7.44366116247,3.31922261652,1.72631619436,nan,0.360888499579,0.185412263923,0.0667017793903,0.0364270068052,7.26684199627,0.041211306284,0.0235510457727,0.0133648275425,nan,0.00919189875808,nan,8.76792348883,8.40351666602,4.81539396135,1.93103971957,0.727295790636,0.338901897103,0.178145213122,0.0787172688138
dgmp,dgmp.dgmp_2.Light,calculated_concentration,0.790986366769,nan,nan,nan,nan,nan,nan,nan,0.0583766076173,0.0880469185842,0.0634833126727,nan,nan,nan,nan,0.382564752951,nan,nan,nan,nan,nan,nan,0.177751065856,0.0845353197815,0.0726409835961,nan,nan,nan,nan,nan,17.4228094731,0.0518984276526,0.0202093678216,nan,nan,nan,nan,24.9919211668,8.00862090381,3.27348866518,2.15981031859,0.724754301286,0.374015049103,0.166479076655,0.0782779818029
dgtp,dgtp.dgtp_1.Light,calculated_concentration,0.910322301654,0.0144338012456,0.0125321201893,0.00870524180987,0.00726324963562,0.0115206475443,0.0105751871978,0.00445987070144,0.687886691471,0.714038378407,0.404349633687,0.223449748164,0.0990753409535,0.0507061367427,0.0348807673946,0.0315013426711,0.0112126904449,0.0131515959431,0.0089066413605,0.0117886885407,0.0138775516776,0.0119404910476,0.553684243286,0.448059150808,0.227216894936,nan,0.0488951284784,0.0333960341875,0.0138422173371,0.0132292779195,0.0205988826537,0.0333529803129,0.0349787580586,0.0325697319976,0.0385612487603,0.0421456372057,0.0715325598565,0.0264948747987,0.0330647553818,0.0230207622221,0.23576751008,0.118606434653,0.0591992679445,0.0527982919687,0.0390755378335
dhap,dhap.dhap_1.Light,calculated_concentration,11.5638173797,0.0131842959844,0.00710877301091,0.00421273523787,0.435032552417,0.00725593099646,0.55756365654,0.00148037058995,4.26013233362,1.47350054911,0.816377261149,0.347680639338,0.21068176308,0.0912802337768,0.0296917883845,22.748808239,0.0892394881692,0.0514151262921,0.0185008864255,0.0110719325876,0.00772395820013,0.286533928573,21.1976254494,19.6572521781,9.9003536495,996.885429098,2.00284347306,1.13297706426,0.357532055093,0.19274556518,nan,0.022726222442,0.0112941849956,0.00665071628225,0.415789913018,0.498169515309,0.416188631258,nan,1.48736570421,0.0989542749749,0.905266859679,0.44872720603,0.20409437031,0.099382532658,0.0453434718298
dhap,dhap.dhap_2.Light,calculated_concentration,13.1550840588,nan,nan,nan,nan,nan,nan,nan,4.74559983408,1.650508161,0.912196817466,0.383665937013,0.217926495557,0.0890375203217,0.0303489506862,23.0628495967,0.0890863014723,0.0491634074401,0.018490951685,0.0125090202189,nan,nan,21.5745903773,19.4228695693,10.6156293097,1302.98956888,2.21337533075,1.22264028853,0.372675518013,0.189880671205,nan,0.0232025619198,nan,nan,nan,nan,nan,nan,nan,0.0972745912287,1.01751751829,0.466642747392,0.201788300279,0.0941551518271,nan
dimp,dimp.dimp_1.Light,calculated_concentration,nan,4.0309488668e-05,4.72706109078e-05,2.4616816812e-05,3.12696647911e-05,nan,1.86176043477e-05,7.6634079447e-05,0.00310757453641,0.00327095954736,0.00150304613602,0.000495754457694,0.000231526967366,0.000129120715604,2.71677669492e-05,1.91532305453e-05,nan,nan,nan,0.000108305535382,0.000167386499815,0.000308765223035,2.21369377846e-05,2.12657716157e-05,3.38731091943e-05,nan,nan,4.70352316919e-05,nan,5.41710919811e-05,0.346643603474,nan,nan,nan,0.000187847306024,nan,nan,0.442779830857,0.398040852348,0.181359009501,0.1476692177,0.0168698438325,0.0010287392266,0.00789308718601,0.00374209948614
dimp,dimp.dimp_2.Light,calculated_concentration,nan,nan,nan,nan,nan,nan,nan,nan,nan,79.7802936994,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,254.350110477,nan,nan,nan,nan,nan,nan,322.182868769,280.426629776,198.649669564,140.398299249,52.5546878139,nan,49.9516264679,nan
ditp,ditp.ditp_1.Light,calculated_concentration,85.3200041729,nan,12.6681527207,nan,nan,nan,nan,2.41437086214,43.315386826,66.2499809568,44.7441960258,31.3198676092,15.8286194624,14.8572838719,nan,6.43377371688,nan,2.970540285,nan,22.1800553861,8.0049248496,nan,9.94208932863,16.1604407699,10.0490918418,3.13821378565,7.30515162427,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7.15104096148,nan,nan,nan,9.69246896911,nan,nan,nan
ditp,ditp.ditp_2.Light,calculated_concentration,1.89314322571,nan,0.011151098013,nan,nan,nan,nan,0.000414505004085,0.135095456446,0.237677748051,0.0986911703272,0.0483989280544,0.0149237460326,0.0134349705522,nan,0.00231491722338,nan,0.000670962258308,nan,0.0270452677731,0.00400507364165,nan,0.00641854443478,0.0139339299112,0.00615916490795,nan,0.00374733901379,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00318230814983,nan,nan,nan,0.00682819683219,nan,nan,nan
dtdpglu,dtdpglu.dtdpglu_1.Light,calculated_concentration,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.712037013573,nan,nan,nan,nan,nan,nan,nan,nan,nan,21.0061713578,8.03859735188,3.43398455316,1.7884233136,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
dtmp,dtmp.dtmp_1.Light,calculated_concentration,0.00363570372881,nan,0.000293273436332,nan,nan,0.000252934339247,nan,nan,0.000820126097345,0.000618426450062,0.000571060386145,0.000422996387026,0.00032970096497,nan,0.000286826563358,0.00486390208677,nan,0.000274089889037,0.000219351495899,nan,0.000319383502893,nan,0.0020594117936,0.000973612261583,0.000583169001959,nan,nan,0.000370869823277,0.000229048952724,0.000277643571771,1.72820408606,0.00366817006986,0.00228303037182,0.000886773661768,0.000649885040975,0.000463646335804,0.000365626731194,2.31810359598,0.857318160024,0.367725639337,0.202034052884,0.0727482372876,0.0350377975348,0.0190505280529,0.00787764351228
dttp,dttp.dttp_1.Light,calculated_concentration,90.4051939407,5.19626962993,5.35591962972,18.1566496213,13.2370186222,nan,13.3761845536,0.663784006561,0.430684475446,0.796115387188,0.699414176384,1.23893240832,nan,6.08945113033,5.70129533933,0.851433137046,5.20043827268,4.93632215911,9.84062821278,12.8643787907,4.96764442506,4.30809640984,1.71072765625,3.65141207413,2.8219535499,nan,3.57113600068,4.79196496422,3.43313424014,4.78793467654,3.53456143644,nan,nan,10.5912797244,15.0208822696,7.23678174369,9.45770866297,4.01170592517,5.02836215995,3.45691507419,6.82616146366,5.96559008885,8.13921686078,7.67918746089,8.3546253313
dttp,dttp.dttp_2.Light,calculated_concentration,46.3054721265,0.618963579053,0.565341982935,2.37881860418,1.61833714514,nan,1.33990137233,0.0640406356381,0.119111678621,0.22286935294,0.187839534605,0.295428034173,nan,0.908895094389,0.781590153907,0.0685564222621,0.622788912035,0.516130565284,1.06840383582,1.32784444784,0.519248779864,0.433109414349,0.154408792464,nan,nan,nan,0.438389328776,0.407208939196,0.390339132614,0.576125451604,0.268994610097,nan,nan,nan,1.32403875166,nan,nan,0.363604270283,nan,0.457615190502,0.693250056563,0.768069992687,0.967046771226,1.0392019047,0.886855088809
dump,dump.dump_1.Light,calculated_concentration,0.000613204934101,nan,nan,nan,nan,nan,nan,nan,0.000145239865169,8.65691676174e-05,7.5651627837e-05,4.57190666764e-05,nan,nan,nan,4.22640994195e-06,nan,nan,nan,nan,nan,nan,2.08778193729e-05,8.98949166591e-06,6.43760524922e-06,nan,9.17939257611e-06,6.78888950585e-06,3.50894295158e-06,nan,0.000424654257604,1.23626324162e-05,nan,4.08864218268e-06,nan,nan,nan,0.00386929993863,0.0016968150826,0.000655769327254,7.13379186884e-05,2.18747436046e-05,8.73472375698e-05,nan,1.87815187934e-05
dump,dump.dump_2.Light,calculated_concentration,0.000920256096178,nan,nan,nan,nan,nan,nan,nan,0.00024468013522,0.000148205124511,0.000140430601709,8.02482272734e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.14170051964e-06,nan,nan,nan,nan,nan,nan,nan,0.000162943763891,nan,nan,nan,nan,nan,nan,0.00532202874845,0.00243324840305,0.000980611291922,3.20784102033e-05,nan,0.000140584824253,nan,3.13205093426e-05
dutp,dutp.dutp_1.Light,calculated_concentration,nan,nan,nan,0.0958554807588,nan,nan,nan,0.00387613143576,0.152650682232,nan,19.1111090569,nan,nan,2.98171602747,nan,nan,nan,nan,nan,nan,nan,nan,0.0048334782359,0.0159486831257,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
dutp,dutp.dutp_2.Light,calculated_concentration,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.64455583788,nan,nan,1.17050721874,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
f1p,f1p.f1p_1.Light,calculated_concentration,3.84532855939,0.00496599583936,0.00194828317882,0.000699839003661,0.00039328730488,0.000393050581156,0.000702617972191,1.7503491315e-05,0.000497269128049,0.000541999780996,0.000385614097708,0.000161233052195,6.58330996139e-05,0.0459869137013,0.0185736059738,8.0819362918,0.0792319962708,0.031967734998,0.00685796570445,0.00331950739096,0.00123926353053,0.000757301599645,0.759598857478,7.68973408637,0.00186821897068,480.851790231,4.22734007274,2.57966190647,2.60399447341e-05,1.90336190588e-05,0.000645429790639,0.000266494780149,0.000253346812274,nan,0.000316968255386,0.000650942188623,0.000418946527871,0.00113097947086,0.00046193952761,0.00021123321806,nan,0.000261857039051,6.51316120655e-05,nan,0.000122236998463
f1p,f1p.f1p_2.Light,calculated_concentration,0.258117106728,0.00353872192696,0.00196298416445,0.00078831205703,0.000476896767327,0.000183149372467,7.82814480782e-05,3.32055989929e-05,nan,nan,0.000585055196877,nan,nan,0.0190905175438,0.00916879286998,0.464150620314,0.00680330050374,0.00370878263972,0.00130905031806,0.000833812947384,0.000430475416835,nan,0.0991745115573,0.412753153697,nan,2.20979872686,0.0853608277005,0.0595872819138,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000875037468272,0.000272191284898,0.000144639002825,nan,nan,nan,nan,nan
f6p,f6p.f6p_1.Light,calculated_concentration,455.255702243,0.500532627655,0.2910934645,0.116475050026,0.0962334294827,0.0518746296526,0.025117953506,0.00520464369569,16.4014425168,47.2433648756,21.844833468,13.0616252842,5.76676223405,2.37619642795,1.13370658221,224.600803811,0.0445170313238,0.0373788990884,0.0130154419674,0.0149884664514,0.303931906241,0.160631088251,19.8231822471,9.61688276013,3.52170977303,nan,0.549291269371,0.347524788406,0.0761299488944,0.0788708830105,0.345584037321,0.0323964278517,0.0117960312954,nan,0.39547567536,0.0564720414711,0.0176609188199,0.423576705464,0.0540257783464,0.0315949592444,0.0186759118856,0.0167592963309,0.0137902412768,0.0130131457683,nan
f6p,f6p.f6p_2.Light,calculated_concentration,1099.4818672,4.40484203505,nan,nan,nan,nan,nan,nan,171.767220583,469.745497041,255.88064213,164.843487472,nan,nan,nan,857.077506395,nan,nan,nan,nan,nan,nan,244.670404834,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
fad,fad.fad_1.Light,calculated_concentration,1.60925443513e-05,1.16243122672e-05,6.64782179319e-05,6.44948616756e-05,5.92686337417e-05,2.40833516906e-05,3.11132920755e-05,6.63580676569e-07,3.86864160835e-05,5.05651926758e-05,4.71542158921e-05,0.000118237866627,nan,1.91080452492e-05,nan,599.751420967,1.38204350294,0.697146039081,0.089773313615,0.0412137740526,0.017229354022,0.00289613754941,182.014892143,73.4746744457,48.0459426475,nan,34.7264971978,30.111506899,6.94933868386,4.06498326592,nan,nan,1.95580065571e-05,nan,nan,2.49025299628e-05,3.2151710402e-05,nan,9.6029622552e-06,nan,nan,nan,1.93786578159e-05,1.58663076853e-05,nan
fad,fad.fad_2.Light,calculated_concentration,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,343.170249327,0.361025867765,0.158244681326,nan,nan,nan,nan,81.6018356057,26.3395436487,13.1790497408,nan,10.2000371533,10.1030430823,1.99391375626,1.02724669292,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
fdp,fdp.fdp_1.Light,calculated_concentration,12.6909000002,0.546188048074,0.552957992484,0.59919190336,nan,2.44383287897,0.697889410929,0.194337363208,3.89924602544,1.05592043529,0.929511457555,0.871386730467,0.841548460868,0.697288146177,1.69587006211,993.694108336,nan,nan,4.34103145412,1.83533671244,1.77273601355,2.90061290776,39.6843650522,28.9771362825,2041.84883672,316.678590896,nan,nan,97.403484026,6.00902275095,150.259803715,0.78486906175,1.00373648562,0.825078797962,1.21405055828,1.25168044599,1.89702731027,172.282932709,64.8472842189,23.6685866429,1.743928248,0.945317067648,1.16667030595,1.15040838548,nan
fdp,fdp.fdp_2.Light,calculated_concentration,3.94833286105,nan,nan,nan,nan,nan,nan,nan,nan,0.510133716081,nan,nan,nan,nan,nan,1434.85222772,nan,nan,nan,nan,nan,1.33622580597,59.6540674948,42.4241680147,2111.2581084,348.547292591,nan,nan,105.421541559,nan,36.6275824801,nan,nan,nan,nan,nan,nan,46.3478876661,17.9132815165,7.25385455563,nan,nan,nan,nan,nan
fol,fol.fol_1.Light,calculated_concentration,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.2919569411,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
fum,fum.fum_1.Light,calculated_concentration,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,111.291976614,nan,nan,nan,nan,nan,nan,48.1570700025,20.0953532798,9.95751236702,84.5898356138,1.68465386978,0.958821928946,0.319235981375,0.230909041206,nan,nan,nan,nan,nan,nan,nan,0.725390955426,nan,0.235921162074,nan,nan,nan,nan,nan
g1p,g1p.g1p_1.Light,calculated_concentration,0.0485897873533,nan,nan,nan,nan,nan,nan,nan,0.138925974022,nan,nan,nan,nan,0.0280224498445,nan,104.368758384,0.412687104485,0.0872790488642,0.0354279291685,0.0177940357237,0.352879551021,0.127005133737,119.067566794,132.677121426,96.389966107,nan,14.7305719718,7.96249235611,1.65460635609,1.09715319443,0.0118810185826,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
g1p,g1p.g1p_2.Light,calculated_concentration,nan,nan,nan,nan,nan,nan,nan,nan,6.95949840648,nan,nan,nan,nan,nan,nan,nan,0.418184688067,0.0722865918053,nan,nan,nan,nan,nan,51.4184702251,51.4999839648,nan,26.9258106133,15.8735210996,2.54364864228,1.52286838443,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
g3p,g3p.g3p_1.Light,calculated_concentration,80.9396304988,1.00163038381,0.563150903294,0.394265030848,2.36924709369,2.57240238816,3.53111487883,nan,16.8387210613,7.10521320087,4.72781330041,13.1903352824,6.961670254,3.17571609032,1.6943076324,57.6294740115,1.65894051002,2.87563792168,0.053661863898,2.57614277669,4.13109099437,nan,8.30790922645,19.852534603,10.4218878261,nan,1.8600267428,1.18226291128,0.412845254316,0.435468921548,7.60660206786,0.245789702978,2.87370566049,3.23999204847,2.96002048202,2.57685857864,0.241289400646,7.98815084335,2.56599605837,4.58784966999,2.75035564342,0.944975163858,0.628786308951,0.353077003621,0.0502859132774
g3p,g3p.g3p_2.Light,calculated_concentration,95.6989824877,nan,nan,nan,nan,nan,nan,nan,20.5090001926,8.94372414395,6.06292652378,16.209835972,9.13854300677,4.1475634757,nan,nan,nan,nan,nan,nan,nan,nan,10.320762317,nan,nan,nan,2.40704530933,nan,nan,nan,8.62213550756,nan,nan,nan,nan,nan,nan,9.56971425429,3.20447537808,nan,nan,nan,nan,nan,nan
g6p,g6p.g6p_1.Light,calculated_concentration,342.522399435,0.374392182995,0.177739636192,0.0788152104243,nan,nan,nan,nan,12.4762422459,41.2651335173,23.595765037,12.8187929042,5.41291372679,2.14997218387,0.871344110153,2.44939528093,nan,nan,3.61725549311,nan,1.4495939932,5.79014871315,18.778464355,7.69545349746,3.05220707262,nan,0.386472844679,0.246489692128,0.0601947882585,0.0655153853656,nan,nan,nan,nan,nan,0.0793369389076,nan,nan,nan,nan,nan,0.948267128717,nan,nan,2.0439354879
gam6p,gam6p.gam6p_1.Light,calculated_concentration,39.6797565968,0.0421122149965,0.0196256996248,0.00703028161441,nan,0.00218142896234,nan,nan,8.14411540583,9.85179995665,3.7013087619,2.16704845648,0.790635237551,0.300864537284,0.126796991542,0.0218588533262,nan,nan,0.00292374183532,0.0035726732272,nan,nan,0.00924210850054,nan,0.00231314202748,nan,0.000894008776865,0.00269828257809,0.000622744064591,0.000967255201207,nan,0.00210588586854,nan,nan,nan,nan,nan,nan,0.000942007487996,nan,0.00111691166532,0.00126190246388,nan,nan,0.00125818939201
gam6p,gam6p.gam6p_2.Light,calculated_concentration,42.6278726385,nan,nan,nan,nan,nan,nan,nan,6.88864285024,8.20081794064,2.98258648368,1.43802701289,0.50748982436,0.181346766527,0.0757818963719,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
gdp,gdp.gdp_1.Light,calculated_concentration,17.4038912516,0.045087063363,0.0416493105975,0.0778863957786,0.0787528924955,0.0764089609805,0.132245233935,0.0451503516852,2.75682098078,1.99279891783,1.19649236321,0.528762159775,0.141788325895,0.165407185312,0.0526054812912,15.9602043828,0.0436099801156,0.0619699756787,0.0590144395344,0.0639352095433,0.0604670529268,0.0616374457509,19.4836230974,18.1110079484,4.77038177292,6.82962553033,0.714452761585,0.34796425353,0.109481391588,0.0812967245134,0.0599628463468,0.0703907492864,0.0823203825544,0.0855016144155,0.0821230059492,0.0926088530558,0.109341456136,0.0779164778603,0.0693442200408,0.0489953166798,0.0654548686591,0.0679548765113,0.0627747740957,0.0697466758244,0.0830674621534
gdp,gdp.gdp_2.Light,calculated_concentration,11.6683658866,0.0771081279264,nan,0.0445877756891,nan,0.0409614501874,0.106849736162,nan,2.35548067858,1.92372790438,1.23593564059,0.643547095317,0.224413102225,0.251234299345,0.0525984180529,22.1692612219,nan,nan,nan,nan,nan,nan,20.7729479925,11.9770250972,3.87486197868,6.35610586092,0.840580276778,0.408753042002,0.154958397455,0.0955763116411,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
gln-L,gln-L.gln-L_1.Light,calculated_concentration,nan,nan,nan,0.434774084874,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,202.989177492,0.449335947591,0.219032894111,0.121677735729,nan,nan,nan,232.644174329,81.539914439,37.6165065997,20.0430803942,7.38384662874,3.44960927087,1.87372559724,0.78041478051
gln-L,gln-L.gln-L_2.Light,calculated_concentration,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.15423764305,nan,nan,nan,nan,nan,nan,1.26828919691,nan,nan,nan,nan,nan,nan,nan
glu-L,glu-L.glu-L_1.Light,calculated_concentration,1.03415717521,nan,nan,3.79051535851,nan,nan,nan,nan,0.181788984184,0.20670829149,0.105003403305,0.0649063749236,0.0408289141756,0.0285549105003,0.0171765348304,0.139710333008,nan,nan,nan,nan,nan,nan,0.114534695155,0.0797658621662,0.0512855614104,nan,0.0263678678064,nan,nan,0.0195097358933,325.543247813,1.82287422612,0.684025332554,0.290296320109,0.14563122618,0.139590910579,0.0502003171362,434.794930102,237.966490146,227.631652402,173.682179003,62.1828927673,21.6083507179,10.7917782403,3.39139690823
glu-L,glu-L.glu-L_2.Light,calculated_concentration,1.171334437,nan,nan,3.71483005567,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,152.280750021,nan,nan,nan,nan,nan,nan,193.410780714,109.597810732,131.042887894,110.018239274,45.6554612312,19.7759219261,9.73156632062,nan
glutacon,glutacon.glutacon_1.Light,calculated_concentration,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,35.848484636,23.3957332536,168.663005946,3.81497414988,2.00023448826,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
glx,glx.glx_1.Light,calculated_concentration,15.7696787783,nan,0.464531514781,nan,nan,nan,nan,0.106593267527,1.83635171423,3.59217760384,2.14226214614,21.0698784141,nan,0.471922430093,0.441722647943,26.1033093705,1.1637819335,0.632629048679,nan,nan,nan,nan,nan,7.94149848205,4.58633992728,nan,1.66676837714,1.02301542727,2.09306008687,1.61318364684,8.93163025648,nan,0.925398270179,nan,0.970266207804,1.50675539824,nan,nan,8.78726712857,1.88830620396,nan,3.853412148,0.851207715074,0.653544747652,1.05305219273
glyc3p,glyc3p.glyc3p_1.Light,calculated_concentration,17.7749237132,0.0112399905237,0.0046907049593,0.00331127923049,0.00125667922954,0.00114602294336,nan,0.000810452839364,4.71404422481,5.74941628681,2.42905249515,1.01460191863,0.308390083615,0.104948355498,0.0383569279289,0.0157234608765,nan,0.00108369464265,0.000984332058511,nan,nan,0.00105708771275,0.00779599036763,0.00342347395034,0.0023058735746,nan,nan,0.00107493649173,nan,nan,nan,nan,nan,nan,0.00154499042237,nan,nan,nan,nan,nan,nan,0.00127996115515,0.00141658958649,nan,nan
glyc3p,glyc3p.glyc3p_2.Light,calculated_concentration,15.2747052171,0.0166528825189,0.00938036533062,0.00511344638609,0.00155151106398,nan,nan,0.00144973819394,1.90477565869,2.39214544742,1.13023449934,0.614055146986,0.230221006375,0.0939937351651,0.0462295185543,0.0207587434778,nan,nan,0.000576001406615,nan,nan,0.000848589103834,0.0108643425238,0.00656465929528,0.00572908372299,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
glyclt,glyclt.glyclt_1.Light,calculated_concentration,3.00864245612,0.0763204972695,0.0886889749272,0.0892763536536,0.0788177063227,0.0997940149643,0.0729274016556,0.0193486034336,0.524627958659,0.664112723725,0.402254199154,0.239645857206,0.149412092184,0.126225074252,0.116009078357,322.682926506,0.940143707042,0.486744191434,0.221450624354,0.159158387766,0.159141923584,0.103550102065,262.987256409,192.779808822,103.051861896,nan,21.4926551388,10.2551230139,3.07983760146,1.80289205292,0.273855742812,0.123806286063,0.101077977329,0.097815701888,0.115170774589,0.276250512149,nan,0.312548869532,0.130724753485,0.117563606429,0.114921309874,0.0964372985456,0.134547464659,0.152852313221,0.0975092392072
glyclt,glyclt.glyclt_2.Light,calculated_concentration,3.06835172305,0.089696379285,0.0981190947319,0.0863455892814,0.0739617008606,0.0888418673022,nan,0.0166075268676,0.536203448629,0.666129188635,0.40746190561,0.248464554428,0.156300930098,0.125570010333,0.117777948906,342.731721939,0.962824920237,0.477345523903,0.218201024705,0.162367854118,0.158583109778,0.106202030428,272.565238036,191.200070531,102.202408511,nan,21.7178755364,10.2661184847,3.13579526521,1.83096580491,0.269249007381,0.132487212806,0.107015347251,0.101640388833,nan,0.2901322118,nan,0.314368378289,0.115373937738,0.124234006059,0.117556305445,nan,0.140531251441,0.160377849222,0.0913839792794
