sample_name,sample_type,component_group_name,component_name,QC_transition_message,asymmetry_factor,baseline_delta_2_height,calculated_concentration,logSN,peak_apex_int,points_across_baseline,points_across_half_height,tailing_factor,total_width,width_at_50
20171013_HMP_C61_ISO_P1_GA5_UV_VIS_2,Unknown,5-hydroxyindole,5-hydroxyindole2,metaValue[logSN],2.1538781067546324,-0.03202339128449904,,0.11511528315691968,0.8598464568747933,42,42,1.5769390533773162,0.1366670000000001,0.1366670000000001
20171013_HMP_C61_ISO_P1_GA5_UV_VIS_2,Unknown,Acetylserotonin,Acetylserotonin,,1.3077100593081337,0.01598204309371376,214.87176739567212,3.903478393364286,59.63795971721873,62,15,1.199999999999984,0.20333299999999976,0.05333299999999941
20171013_HMP_C61_ISO_P1_GA5_UV_VIS_2,Unknown,Acetylserotonin,Acetylserotonin2,,1.3077100593081337,0.01598204309371376,,3.903478393364286,59.63795971721873,62,15,1.199999999999984,0.20333299999999976,0.05333299999999941
20171013_HMP_C61_ISO_P1_GA5_UV_VIS_2,Unknown,Acetyltryptamine,Acetyltryptamine,metaValue[logSN],1.150016500164986,0.07345661584022924,9.66161356608395,0.7478486916313639,2.2628165611178868,44,22,1.075008250082493,0.14333300000000015,0.07666600000000034
20171013_HMP_C61_ISO_P1_GA5_UV_VIS_2,Unknown,Acetyltryptamine,Acetyltryptamine2,metaValue[logSN],1.150016500164986,0.07345661584022924,,0.7478486916313639,2.2628165611178868,44,22,1.075008250082493,0.14333300000000015,0.07666600000000034
20171013_HMP_C61_ISO_P1_GA5_UV_VIS_2,Unknown,Antranilicacid,Antranilicacid,metaValue[logSN],1.2500140625879181,-0.03557133525020854,0.04182957485318184,0.15523026657372044,0.9342945611022827,37,35,1.125007031293959,0.1200000000000001,0.11666699999999963
20171013_HMP_C61_ISO_P1_GA5_UV_VIS_2,Unknown,Antranilicacid,Antranilicacid2,metaValue[logSN],1.2500140625879181,-0.03557133525020854,,0.15523026657372044,0.9342945611022827,37,35,1.125007031293959,0.1200000000000001,0.11666699999999963
20171013_HMP_C61_ISO_P1_GA5_UV_VIS_2,Unknown,Melatonin,Melatonin,,1.3571765310932842,-0.0005129235550487863,721.5170901038392,5.114768268881872,202.5756210102821,111,16,1.2187576172351,0.3666660000000004,0.05666599999999988
20171013_HMP_C61_ISO_P1_GA5_UV_VIS_2,Unknown,Melatonin,Melatonin2,,1.3571765310932842,-0.0005129235550487863,,5.114768268881872,202.5756210102821,111,16,1.2187576172351,0.3666660000000004,0.05666599999999988
20171013_HMP_C61_ISO_P1_GA5_UV_VIS_2,Unknown,Riboflavin,Riboflavin,,1.2500000000000444,-0.10657902049227345,8.482459369056407,1.5506904115884148,5.004414880585707,44,13,1.791662500000029,0.14333299999999927,0.04666699999999935
20171013_HMP_C61_ISO_P1_GA5_UV_VIS_2,Unknown,Riboflavin,Riboflavin2,,1.2500000000000444,-0.10657902049227345,,1.5506904115884148,5.004414880585707,44,13,1.791662500000029,0.14333299999999927,0.04666699999999935
20171013_HMP_C61_ISO_P1_GA5_UV_VIS_2,Unknown,Serotonin,Serotonin,,1.2726975209316242,-0.49212115906878334,17.23781427579366,1.275432972823841,3.2477605332400277,26,20,1.1363487604658122,0.08333299999999988,0.06666699999999981
20171013_HMP_C61_ISO_P1_GA5_UV_VIS_2,Unknown,Serotonin,Serotonin2,,1.2726975209316242,-0.49212115906878334,,1.275432972823841,3.2477605332400277,26,20,1.1363487604658122,0.08333299999999988,0.06666699999999981
20171013_HMP_C61_ISO_P1_GA5_UV_VIS_2,Unknown,Tryptamine,Tryptamine,,1.214284183684408,-0.010303607059046049,23.13529067772829,1.819566595747076,7.306135261082384,44,16,1.2000000000000053,0.14333300000000015,0.05666700000000002
20171013_HMP_C61_ISO_P1_GA5_UV_VIS_2,Unknown,Tryptamine,Tryptamine2,,1.214284183684408,-0.010303607059046049,,1.819566595747076,7.306135261082384,44,16,1.2000000000000053,0.14333300000000015,0.05666700000000002
