transition_group_id,run_id,filename,RT,id,Sequence,FullPeptideName,Charge,Intensity,ProteinName,decoy,potentialOutlier,initialPeakQuality,PeptideRef,leftWidth,rightWidth,total_xic,peak_apices_sum,var_xcorr_coelution,var_xcorr_coelution_weighted,var_xcorr_shape,var_xcorr_shape_weighted,delta_rt,assay_rt,norm_RT,rt_score,var_norm_rt_score,var_intensity_score,nr_peaks,sn_ratio,var_log_sn_score,var_elution_model_fit_score,main_var_xx_lda_prelim_score,MZ,native_id,peak_apex_int,width_at_5,width_at_10,width_at_50,start_time_at_10,start_time_at_5,end_time_at_10,end_time_at_5,total_width,tailing_factor,asymmetry_factor,baseline_delta_2_height,slope_of_baseline,points_across_baseline,points_across_half_height,logSN,FeatureLevel,calculated_concentration,concentration_units,PrecursorMZ,peak_area
b'cmp',170808_Jonathan_yeast_Sacc1_1x,/home/user/code/examples/LCMS_MRM/mzML/170808_Jonathan_yeast_Sacc1_1x.mzML,9.24223804626465,14481780635052103244,b'',NA,1,183191.0,b'cmp',0,cmp.cmp_2.Light,-5.78883995521077,cmp,9.14820003509521,9.34241676330566,2451656.0,12663.0,19.490875790813,12.2222222222222,0.389760318476159,0.297458202412657,0.950987308264651,8.291250738,9.24223804626465,0.950987308264651,0.00950987308264651,0.0747213312144934,3.0,1.70875278183408,0.535763737048308,-0.0374815960725149,0.782348399943949,97.0,cmp.cmp_1.Heavy,12408.0,0.0,0.0,9.20112922272047,0.0,0.0,0.0,0.0,0.194216728210449,-0.0,-1.0,-0.271840747904578,-3373.0,18,16,1.54814643603483,MS2,,,331.001,174919.0
b'coa',170808_Jonathan_yeast_Sacc1_1x,/home/user/code/examples/LCMS_MRM/mzML/170808_Jonathan_yeast_Sacc1_1x.mzML,16.7864616157532,7544315594138432795,b'',NA,1,206581.0,b'coa',0,coa.coa_1.Heavy,0.795369980878932,coa,16.7010669708252,16.904333114624,5120978.0,17559.0,0.0,0.0,0.850282040049343,0.775423060074015,0.15740943575317,16.62905218,16.7864616157532,0.15740943575317,0.0015740943575317,0.040340145964306,2.0,2.30181665448415,0.833698660943642,0.650728493928909,4.23326993245476,79.0,coa.coa_1.Heavy,16142.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.203266143798828,-0.0,-1.0,-0.427518275306653,-6901.0,14,14,1.10998620818355,MS2,,,787.0,194443.0
b'ctp',170808_Jonathan_yeast_Sacc1_1x,/home/user/code/examples/LCMS_MRM/mzML/170808_Jonathan_yeast_Sacc1_1x.mzML,15.546240284729,2723381086902251543,b'',NA,1,469770.0,b'ctp',0,ctp.ctp_1.Heavy,0.800868784912035,ctp,15.3661832809448,15.6373167037964,2460309.0,45804.0,0.57491495713053,0.222222222222222,0.922278255475896,0.896371007301195,-0.123495255270997,15.66973554,15.546240284729,0.123495255270997,0.00123495255270997,0.190939430778817,3.0,3.73808696530367,1.31857397395901,0.870592296123505,4.5326413144411,159.0,ctp.ctp_1.Heavy,16849.0,-15.3647401324779,-15.4325107294317,-15.5295232862484,15.4325107294317,15.3647401324779,0.0,0.0,0.271133422851562,0.988325141710989,-136.694812919053,1.10368567867529,18596.0,19,7,1.32837595680387,MS2,,,491.001,158629.0
b'ctp',170808_Jonathan_yeast_Sacc1_1x,/home/user/code/examples/LCMS_MRM/mzML/170808_Jonathan_yeast_Sacc1_1x.mzML,15.546240284729,2723381086902251543,b'',NA,1,469770.0,b'ctp',0,ctp.ctp_1.Heavy,0.800868784912035,ctp,15.3661832809448,15.6373167037964,2460309.0,45804.0,0.57491495713053,0.222222222222222,0.922278255475896,0.896371007301195,-0.123495255270997,15.66973554,15.546240284729,0.123495255270997,0.00123495255270997,0.190939430778817,3.0,3.73808696530367,1.31857397395901,0.870592296123505,4.5326413144411,159.0,ctp.ctp_1.Light,14103.0,-15.3802204513118,-15.4225552693138,-15.4183491981672,15.4225552693138,15.3802204513118,0.0,0.0,0.271133422851562,0.989320901364154,-125.692188601328,0.94696163936751,13355.0,19,12,1.52265238830019,MS2,,,482.0,150765.0
b'ctp',170808_Jonathan_yeast_Sacc1_1x,/home/user/code/examples/LCMS_MRM/mzML/170808_Jonathan_yeast_Sacc1_1x.mzML,15.546240284729,2723381086902251543,b'',NA,1,469770.0,b'ctp',0,ctp.ctp_1.Heavy,0.800868784912035,ctp,15.3661832809448,15.6373167037964,2460309.0,45804.0,0.57491495713053,0.222222222222222,0.922278255475896,0.896371007301195,-0.123495255270997,15.66973554,15.546240284729,0.123495255270997,0.00123495255270997,0.190939430778817,3.0,3.73808696530367,1.31857397395901,0.870592296123505,4.5326413144411,79.0,ctp.ctp_2.Light,14852.0,-15.4541606915386,-15.4523031127502,-15.3149769625976,15.4523031127502,15.4541606915386,0.0,0.0,0.271133422851562,0.994077050688527,-165.496149790775,0.974818206302182,14478.0,19,12,1.04906641170462,MS2,,,482.0,160376.0
b'cytd',170808_Jonathan_yeast_Sacc1_1x,/home/user/code/examples/LCMS_MRM/mzML/170808_Jonathan_yeast_Sacc1_1x.mzML,1.15095589090983,14093335076595431807,b'',NA,1,1445910.0,b'cytd',0,cytd.cytd_1.Heavy,-2.2333977802938,cytd,0.993300020694733,1.48313331604004,1453224.0,209805.0,1.82136720504592,1.0,0.786552804515427,0.679829206773141,0.0134289589098304,1.137526932,1.15095589090983,0.0134289589098304,0.000134289589098304,0.994968428817581,2.0,35.2941558406453,3.56371739331096,0.339449532330036,6.28618716284609,109.0,cytd.cytd_1.Light,209380.0,0.182248308766805,0.128140691575092,0.0933517279361451,1.06809952380952,1.01857628346843,1.19624021538462,1.20082459223524,0.489833295345306,3.65456296079529,0.546540067584234,0.0,0.0,36,6,4.23300433160037,MS2,,,241.977,1438520.0
b'dadp',170808_Jonathan_yeast_Sacc1_1x,/home/user/code/examples/LCMS_MRM/mzML/170808_Jonathan_yeast_Sacc1_1x.mzML,14.0223919733683,6972281377107084578,b'',NA,1,184689.0,b'dadp',0,dadp.dadp_1.Heavy,-2.57764654520559,dadp,13.8378162384033,14.1101999282837,2222901.0,20767.0,5.94811778979359,3.11111111111111,0.68836566738432,0.584487556512427,-0.601221786631671,14.62361376,14.0223919733683,0.601221786631671,0.00601221786631671,0.0830846717870027,3.0,2.21065992188046,0.793291078141139,0.717205246289571,2.55949663226511,79.0,dadp.dadp_1.Light,18784.0,0.0,0.0,0.0931803945578196,0.0,0.0,0.0,0.0,0.272383689880371,-0.0,-1.0,0.409923339011925,7700.0,20,5,1.6871321904623,MS2,,,410.0,145956.0
b'damp',170808_Jonathan_yeast_Sacc1_1x,/home/user/code/examples/LCMS_MRM/mzML/170808_Jonathan_yeast_Sacc1_1x.mzML,12.9742125261943,11577634120341573293,b'',NA,1,1075670.0,b'damp',0,none,0.190921432588964,damp,12.8783502578735,13.1738004684448,10598560.0,57208.0,3.44948974278318,1.33333333333333,0.846250345030614,0.795000460040818,0.549326546194257,12.42488598,12.9742125261943,0.549326546194257,0.00549326546194257,0.101492372548724,3.0,2.960556476878,1.08537724961165,0.426454355319341,4.46307755766265,79.0,damp.damp_1.Heavy,2586.0,12.906453866976,12.9901186001547,0.10515167568961,0.0,0.0,12.9901186001547,12.906453866976,0.295450210571289,-190.476818990888,0.00122597606045911,-0.760247486465584,-1966.0,24,10,1.48199094213523,MS2,,,340.0,27207.0
b'damp',170808_Jonathan_yeast_Sacc1_1x,/home/user/code/examples/LCMS_MRM/mzML/170808_Jonathan_yeast_Sacc1_1x.mzML,12.9742125261943,11577634120341573293,b'',NA,1,1075670.0,b'damp',0,none,0.190921432588964,damp,12.8783502578735,13.1738004684448,10598560.0,57208.0,3.44948974278318,1.33333333333333,0.846250345030614,0.795000460040818,0.549326546194257,12.42488598,12.9742125261943,0.549326546194257,0.00549326546194257,0.101492372548724,3.0,2.960556476878,1.08537724961165,0.426454355319341,4.46307755766265,79.0,damp.damp_1.Light,37035.0,0.0,0.0,13.1332099265417,0.0,0.0,0.0,0.0,0.295450210571289,-0.0,-1.0,-0.773727555015526,-28655.0,24,20,1.00036188335464,MS2,,,330.0,660630.0
b'datp',170808_Jonathan_yeast_Sacc1_1x,/home/user/code/examples/LCMS_MRM/mzML/170808_Jonathan_yeast_Sacc1_1x.mzML,15.8192913233439,1670976991511980266,b'',NA,1,190358.0,b'datp',0,none,-1.71570800329111,datp,15.7351665496826,15.9064998626709,494441.0,23120.0,7.28952211790544,4.0,0.780587565092274,0.707450086789698,-0.103783226656086,15.92307455,15.8192913233439,0.103783226656086,0.00103783226656086,0.384996389862491,3.0,5.34280161100933,1.6757501616498,0.571344810227553,3.91420422723136,159.0,datp.datp_1.Heavy,3403.0,0.0,0.0,-15.7202583231831,0.0,0.0,0.0,0.0,0.171333312988281,-0.0,-1.0,0.517190714075815,1760.0,10,8,2.36431494724708,MS2,,,500.0,23589.0
b'datp',170808_Jonathan_yeast_Sacc1_1x,/home/user/code/examples/LCMS_MRM/mzML/170808_Jonathan_yeast_Sacc1_1x.mzML,15.8192913233439,1670976991511980266,b'',NA,1,190358.0,b'datp',0,none,-1.71570800329111,datp,15.7351665496826,15.9064998626709,494441.0,23120.0,7.28952211790544,4.0,0.780587565092274,0.707450086789698,-0.103783226656086,15.92307455,15.8192913233439,0.103783226656086,0.00103783226656086,0.384996389862491,3.0,5.34280161100933,1.6757501616498,0.571344810227553,3.91420422723136,159.0,datp.datp_1.Light,7394.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.171333312988281,-0.0,-1.0,0.206248309440087,1525.0,10,10,1.39120558367309,MS2,,,490.0,72764.0
b'dcdp',170808_Jonathan_yeast_Sacc1_1x,/home/user/code/examples/LCMS_MRM/mzML/170808_Jonathan_yeast_Sacc1_1x.mzML,15.7234707763672,14465687077082386626,b'',NA,1,13329.0,b'dcdp',0,dcdp.dcdp_2.Light,-3.21910469952045,dcdp,15.6373167037964,15.8199167251587,295658.0,1355.0,11.659085684428,7.0,0.401604066863075,0.313249866928544,1.76177256636719,13.96169821,15.7234707763672,1.76177256636719,0.0176177256636719,0.045082493962619,3.0,1.27765252540085,0.245024429629027,0.108951687812805,1.04446181969313,159.0,dcdp.dcdp_1.Light,1242.0,0.0,0.0,-0.0847758420558264,0.0,0.0,0.0,0.0,0.182600021362305,-0.0,-1.0,0.636070853462158,790.0,11,6,1.08043111811777,MS2,,,386.0,8133.0
b'dcmp',170808_Jonathan_yeast_Sacc1_1x,/home/user/code/examples/LCMS_MRM/mzML/170808_Jonathan_yeast_Sacc1_1x.mzML,10.3498017255147,9163406569776018003,b'',NA,1,61119.0,b'dcmp',0,none,-1.32862091353936,dcmp,10.2404336929321,10.4420833587646,15920226.0,3077.0,20.9477888853938,11.5555555555556,0.403928381273613,0.316348952809262,0.90366416851473,9.446137557,10.3498017255147,0.90366416851473,0.0090366416851473,0.00383907866634557,3.0,1.2478629770338,0.221432469875999,-0.185548976063728,0.778686391602802,195.0,dcmp.dcmp_1.Light,3017.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20164966583252,-0.0,-1.0,-0.0198873052701359,-60.0,20,20,1.19720140596671,MS2,,,306.0,54783.0
b'dctp',170808_Jonathan_yeast_Sacc1_1x,/home/user/code/examples/LCMS_MRM/mzML/170808_Jonathan_yeast_Sacc1_1x.mzML,16.4281819628398,881303606265147580,b'',NA,1,60531.0,b'dctp',0,dctp.dctp_2.Light,-4.6040447547756,dctp,16.2909507751465,16.5498008728027,517822.0,4992.0,18.8606219864314,12.1111111111111,0.38133696142949,0.286227059683765,0.705896722839759,15.72228524,16.4281819628398,0.705896722839759,0.00705896722839759,0.116895381038272,3.0,1.16701609017254,0.154450140846509,-0.119478680193424,0.687201233239072,79.0,dctp.dctp_1.Heavy,3744.0,0.0,0.0,0.191421890768776,0.0,0.0,0.0,0.0,0.25885009765625,-0.0,-1.0,0.200053418803419,749.0,17,11,0.915926827248729,MS2,,,475.0,35946.0
b'dgdp',170808_Jonathan_yeast_Sacc1_1x,/home/user/code/examples/LCMS_MRM/mzML/170808_Jonathan_yeast_Sacc1_1x.mzML,15.7555129652659,11071400053313734240,b'',NA,1,1204130.0,b'dgdp',0,dgdp.dgdp_2.Light,-1.10844913315214,dgdp,15.6532831192017,16.0825996398926,13481693.0,76072.0,27.2407864951343,14.4444444444444,0.490483364829608,0.431755597550588,1.91525215526591,13.84026081,15.7555129652659,1.91525215526591,0.0191525215526591,0.0893160821864138,3.0,2.5591626429762,0.939680112397601,0.260765155156453,0.29106158429954,79.0,dgdp.dgdp_1.Heavy,26239.0,15.7333784406379,15.9893520084296,15.9403903217337,0.0,0.0,15.9893520084296,15.7333784406379,0.429316520690918,-710.807153305622,0.0148417283321242,-0.685468196196501,-17986.0,26,19,1.40606909764617,MS2,,,436.0356,384272.0
b'dgmp',170808_Jonathan_yeast_Sacc1_1x,/home/user/code/examples/LCMS_MRM/mzML/170808_Jonathan_yeast_Sacc1_1x.mzML,13.0125667516073,6453425634295469676,b'',NA,1,457466.0,b'dgmp',0,none,-2.01788165887039,dgmp,12.9162836074829,13.1487503051758,38157019.0,33615.0,19.9196774141098,11.2222222222222,0.437818999719001,0.36153644406978,1.72740749160726,11.28515926,13.0125667516073,1.72740749160726,0.0172740749160726,0.0119890392905169,3.0,1.53586637212433,0.429094633626107,0.127853671709696,0.572460922768793,79.0,dgmp.dgmp_1.Light,23456.0,0.0,0.0,0.122969774618673,0.0,0.0,0.0,0.0,0.232466697692871,-0.0,-1.0,-0.200716234652115,-4708.0,19,10,1.0772776410014,MS2,,,346.002,239841.0
b'dgtp',170808_Jonathan_yeast_Sacc1_1x,/home/user/code/examples/LCMS_MRM/mzML/170808_Jonathan_yeast_Sacc1_1x.mzML,15.7534560202281,9696672877838986704,b'',NA,1,2692360.0,b'dgtp',0,none,1.24169440787934,dgtp,15.6373167037964,16.0536327362061,5235465.0,376803.0,0.0,0.0,0.995316910340195,0.992975365510292,-0.115914479771929,15.8693705,15.7534560202281,0.115914479771929,0.00115914479771929,0.514253652731897,2.0,13.2212767700201,2.58182740843033,0.160171061754227,7.26591541592884,159.0,dgtp.dgtp_1.Heavy,97367.0,0.362590542031782,0.245761775491067,0.042505510023485,15.7001810921462,15.6015375990092,15.9459428676372,15.964128141041,0.416316032409668,2.38674506437476,0.276771783625576,0.0349707806546366,3405.0,24,5,2.63285598702934,MS2,,,516.034,767220.0
b'dgtp',170808_Jonathan_yeast_Sacc1_1x,/home/user/code/examples/LCMS_MRM/mzML/170808_Jonathan_yeast_Sacc1_1x.mzML,15.7534560202281,9696672877838986704,b'',NA,1,2692360.0,b'dgtp',0,none,1.24169440787934,dgtp,15.6373167037964,16.0536327362061,5235465.0,376803.0,0.0,0.0,0.995316910340195,0.992975365510292,-0.115914479771929,15.8693705,15.7534560202281,0.115914479771929,0.00115914479771929,0.514253652731897,2.0,13.2212767700201,2.58182740843033,0.160171061754227,7.26591541592884,159.0,dgtp.dgtp_1.Light,279436.0,-15.5883245210187,0.219323537370631,0.0879496420917203,15.699480373751,15.5883245210187,15.9188039111216,0.0,0.416316032409668,0.989517760483963,0.326436861004832,0.0311878211826679,8715.0,24,5,2.52805423365126,MS2,,,506.002,1925140.0
b'dhap',170808_Jonathan_yeast_Sacc1_1x,/home/user/code/examples/LCMS_MRM/mzML/170808_Jonathan_yeast_Sacc1_1x.mzML,10.2281309867859,7444269060352658488,b'',NA,1,1078720.0,b'dhap',0,dhap.dhap_1.Heavy,0.92965764390864,dhap,10.128116607666,10.451849937439,62524047.0,39663.0,0.849731112827656,0.444444444444444,0.859173207228143,0.812230942970858,0.171813356785888,10.05631763,10.2281309867859,0.171813356785888,0.00171813356785888,0.0172529139068685,3.0,2.83327272726482,1.04143248422226,0.406170974175135,4.81531138782256,79.0,dhap.dhap_2.Light,21921.0,0.0,0.0,10.3643281443299,0.0,0.0,0.0,0.0,0.323733329772949,-0.0,-1.0,-1.06628347246932,-23374.0,33,27,1.85086751322427,MS2,,,169.0,570490.0
b'dimp',170808_Jonathan_yeast_Sacc1_1x,/home/user/code/examples/LCMS_MRM/mzML/170808_Jonathan_yeast_Sacc1_1x.mzML,11.00868673172,7449637621267303197,b'',NA,1,3905.0,b'dimp',0,dimp.dimp_2.Light,-5.33396320262189,dimp,10.9092168807983,11.1030330657959,32649.0,516.0,18.9638681844068,11.1111111111111,0.40484918788638,0.317576694959618,-0.156158218280028,11.16484495,11.00868673172,0.156158218280028,0.00156158218280028,0.119605500934179,3.0,2.64706896262291,0.973452976030978,-0.234062760757903,1.66439428526426,140.0,dimp.dimp_1.Heavy,516.0,0.00935169621612708,0.060539704305004,0.0245924018368733,10.9717054507338,10.9751386138614,11.0322451550388,10.9844903100775,0.193816184997559,-0.386490876804563,0.637036432771552,-0.143410852713178,-74.0,18,5,2.07206526469909,MS2,,,341.0,3022.0
b'ditp',170808_Jonathan_yeast_Sacc1_1x,/home/user/code/examples/LCMS_MRM/mzML/170808_Jonathan_yeast_Sacc1_1x.mzML,17.1098740814209,15495353887608462893,b'',NA,1,183339.0,b'ditp',0,ditp.ditp_1.Light,-2.71651309993221,ditp,17.0001163482666,17.2140331268311,5694667.0,9610.0,32.2811222187271,23.1111111111111,0.166666666666667,0.111111111111111,1.39987408142089,15.71,17.1098740814209,1.39987408142089,0.0139987408142089,0.0321948588038598,3.0,1.20083100604038,0.183013822156638,-0.493226567904154,-1.13175960077848,79.0,ditp.ditp_1.Light,9610.0,0.0,0.0,16.7842489247313,0.0,0.0,0.0,0.0,0.213916778564453,-0.0,-1.0,-0.168782518210198,-1622.0,26,25,0.917403141942924,MS2,,,491.0,183339.0
b'dtdpglu',170808_Jonathan_yeast_Sacc1_1x,/home/user/code/examples/LCMS_MRM/mzML/170808_Jonathan_yeast_Sacc1_1x.mzML,12.5170724904378,16668588709493870914,b'',NA,1,1278.0,b'dtdpglu',0,dtdpglu.dtdpglu_2.Light,-4.16942877996777,dtdpglu,12.4606504440308,12.6153163909912,47410.0,492.0,12.0580177651082,7.66666666666667,0.464020108964367,0.396471256396933,-0.786585679562174,13.30365817,12.5170724904378,0.786585679562174,0.00786585679562174,0.0269563383252478,3.0,1.34249071244577,0.294526629273245,-0.18227706849575,2.0174223718423,331.0,dtdpglu.dtdpglu_1.Heavy,492.0,0.0411908286977578,0.0666228997289959,-0.0395673469387745,12.4995277777778,12.5002938596491,12.5661506775068,12.5414846883469,0.154665946960449,2.45495769091542,0.357484937970495,-0.199186991869919,-98.0,11,1,1.39313891794135,MS2,,,579.0,1180.0
b'dtmp',170808_Jonathan_yeast_Sacc1_1x,/home/user/code/examples/LCMS_MRM/mzML/170808_Jonathan_yeast_Sacc1_1x.mzML,11.2498696756999,15468875658525354224,b'',NA,1,8353800.0,b'dtmp',0,none,1.24324779257012,dtmp,10.9668836593628,11.6133003234863,8795060.0,665691.0,0.0,0.0,0.996705772910607,0.995058659365911,-0.07840326430013,11.32827294,11.2498696756999,0.07840326430013,0.0007840326430013,0.949828994913054,2.0,98.9294190320316,4.59440665680229,0.197072014212608,8.67593950804562,200.0,dtmp.dtmp_1.Heavy,75163.0,0.402534273976725,0.326511633083925,0.219299313985044,11.1371081418089,11.10964006735,11.4636197748929,11.5121743413268,0.646416664123535,2.87053696229778,0.527539095030463,0.0260766600588055,1960.0,54,11,4.54999652334086,MS2,,,331.002,906900.0
b'dttp',170808_Jonathan_yeast_Sacc1_1x,/home/user/code/examples/LCMS_MRM/mzML/170808_Jonathan_yeast_Sacc1_1x.mzML,15.6826965273539,13566690179097909500,b'',NA,1,705807.0,b'dttp',0,none,1.13819412040612,dttp,15.5905504226685,15.8713836669922,1760533.0,60441.0,0.0,0.0,0.918222177186758,0.890962902915677,-0.145845792646078,15.82854232,15.6826965273539,0.145845792646078,0.00145845792646078,0.400905294021754,3.0,4.57517495509677,1.5206449395475,0.622419806818167,5.17732867505658,79.0,dttp.dttp_1.Heavy,41898.0,0.0,0.0,0.219808909221138,0.0,0.0,0.0,0.0,0.28083324432373,-0.0,-1.0,-0.106448995178767,-4460.0,17,14,1.59663897232027,MS2,,,491.002,521669.0
b'dttp',170808_Jonathan_yeast_Sacc1_1x,/home/user/code/examples/LCMS_MRM/mzML/170808_Jonathan_yeast_Sacc1_1x.mzML,15.6826965273539,13566690179097909500,b'',NA,1,705807.0,b'dttp',0,none,1.13819412040612,dttp,15.5905504226685,15.8713836669922,1760533.0,60441.0,0.0,0.0,0.918222177186758,0.890962902915677,-0.145845792646078,15.82854232,15.6826965273539,0.145845792646078,0.00145845792646078,0.400905294021754,3.0,4.57517495509677,1.5206449395475,0.622419806818167,5.17732867505658,79.0,dttp.dttp_1.Light,15492.0,0.0,0.0,0.183938360871087,0.0,0.0,0.0,0.0,0.28083324432373,-0.0,-1.0,0.136328427575523,2112.0,17,11,1.9946648721148,MS2,,,481.0,150573.0
b'dump',170808_Jonathan_yeast_Sacc1_1x,/home/user/code/examples/LCMS_MRM/mzML/170808_Jonathan_yeast_Sacc1_1x.mzML,9.34541703796387,5000355727032680747,b'',NA,1,172351.0,b'dump',0,dump.dump_1.Heavy,-0.436650345756597,dump,9.23449993133545,9.43866634368896,1990137.0,8356.0,4.89827534923789,2.66666666666667,0.716060930142294,0.621414573523059,-1.32790724203613,10.67332428,9.34541703796387,1.32790724203613,0.0132790724203613,0.0866025806263589,3.0,2.35809504696124,0.857854109598515,0.465661575396856,3.28690012292932,79.0,dump.dump_1.Heavy,1371.0,0.0,0.0,0.119513636075585,0.0,0.0,0.0,0.0,0.204166412353516,-0.0,-1.0,-0.237782640408461,-326.0,19,14,1.08837619787613,MS2,,,316.0,16518.0
b'dump',170808_Jonathan_yeast_Sacc1_1x,/home/user/code/examples/LCMS_MRM/mzML/170808_Jonathan_yeast_Sacc1_1x.mzML,9.34541703796387,5000355727032680747,b'',NA,1,172351.0,b'dump',0,dump.dump_1.Heavy,-0.436650345756597,dump,9.23449993133545,9.43866634368896,1990137.0,8356.0,4.89827534923789,2.66666666666667,0.716060930142294,0.621414573523059,-1.32790724203613,10.67332428,9.34541703796387,1.32790724203613,0.0132790724203613,0.0866025806263589,3.0,2.35809504696124,0.857854109598515,0.465661575396856,3.28690012292932,79.0,dump.dump_1.Light,6267.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.204166412353516,-0.0,-1.0,-0.60411680229775,-3786.0,19,19,1.24077664001865,MS2,,,307.0,138337.0
b'dutp',170808_Jonathan_yeast_Sacc1_1x,/home/user/code/examples/LCMS_MRM/mzML/170808_Jonathan_yeast_Sacc1_1x.mzML,16.4281893562317,9597228555694051826,b'',NA,1,125.0,b'dutp',0,dutp.dutp_1.Heavy,-3.91666666666667,dutp,16.3825168609619,16.4736328125,2749.0,125.0,6.20790811898598,4.44444444444444,0.166666666666667,0.111111111111111,0.680484106231685,15.74770525,16.4281893562317,0.680484106231685,0.00680484106231685,0.0454710803928701,3.0,22.2387019292841,3.10183410118997,-0.591778258482615,3.69785359443203,159.0,dutp.dutp_1.Light,125.0,-0.271920175438567,-0.119535185185171,0.0151166666666711,16.4113685185185,16.4122535087719,16.2918333333333,16.1403333333334,0.0911159515380859,0.944639520482142,-8.10637527235708,0.0,0.0,5,1,4.20044638985808,MS2,,,467.0,125.0
b'f1p',170808_Jonathan_yeast_Sacc1_1x,/home/user/code/examples/LCMS_MRM/mzML/170808_Jonathan_yeast_Sacc1_1x.mzML,8.3887149307251,15217500436948037617,b'',NA,1,397137.0,b'f1p',0,none,-3.01381739207813,f1p,8.26386642456055,8.50514984130859,11057793.0,23791.0,5.95849999555579,3.77777777777778,0.66227868345678,0.549704911275706,-0.991285069274904,9.38,8.3887149307251,0.991285069274904,0.00991285069274904,0.0359146712187504,3.0,1.18185220054101,0.167082869322047,0.610441823800405,2.12594723720558,79.0,f1p.f1p_1.Light,21315.0,0.0,0.0,0.0793060890887247,0.0,0.0,0.0,0.0,0.241283416748047,-0.0,-1.0,-0.0906403940886699,-1932.0,25,14,0.956831969005132,MS2,,,259.003,280659.0
b'f6p',170808_Jonathan_yeast_Sacc1_1x,/home/user/code/examples/LCMS_MRM/mzML/170808_Jonathan_yeast_Sacc1_1x.mzML,7.24474258524577,14425664681372764517,b'',NA,1,20789.0,b'f6p',0,f6p.f6p_1.Light,-1.81957616063158,f6p,7.14284992218018,7.35144996643066,11667785.0,1738.0,20.9447308094832,11.3333333333333,0.415677374347496,0.332014276907772,0.0208649892457684,7.223877596,7.24474258524577,0.0208649892457684,0.000208649892457684,0.00178174349287375,3.0,2.5192530409441,0.923962445260747,0.127341190973918,0.831593368083279,169.0,f6p.f6p_1.Light,1471.0,0.0,-7.21743314334907,0.0681494173559942,7.21743314334907,0.0,0.0,0.0,0.208600044250488,-0.0,-265.283436133517,-0.0455472467709041,-67.0,20,6,1.65210765347731,MS2,0.0,uM,259.001,13905.0
b'fad',170808_Jonathan_yeast_Sacc1_1x,/home/user/code/examples/LCMS_MRM/mzML/170808_Jonathan_yeast_Sacc1_1x.mzML,15.2835980443319,1985990683113691938,b'',NA,1,642457.0,b'fad',0,none,0.898544005439371,fad,15.0075168609619,15.4253835678101,652635.0,110919.0,0.0,0.0,0.987830906170095,0.983774541560126,-0.11124443566813,15.39484248,15.2835980443319,0.11124443566813,0.0011124443566813,0.984404759168601,3.0,58.361997607341,4.06666495211849,-0.1825230717659,8.95299866647386,454.0,fad.fad_1.Heavy,60291.0,0.234730962714073,0.19700469497325,0.0423106501152244,15.1217874384236,15.1160956044111,15.3187921333969,15.3508265671251,0.417866706848145,3.49153830786809,0.217501744508535,-0.00854190509362923,-515.0,29,4,4.43702135831108,MS2,,,811.0,364965.0
b'fad',170808_Jonathan_yeast_Sacc1_1x,/home/user/code/examples/LCMS_MRM/mzML/170808_Jonathan_yeast_Sacc1_1x.mzML,15.2835980443319,1985990683113691938,b'',NA,1,642457.0,b'fad',0,none,0.898544005439371,fad,15.0075168609619,15.4253835678101,652635.0,110919.0,0.0,0.0,0.987830906170095,0.983774541560126,-0.11124443566813,15.39484248,15.2835980443319,0.11124443566813,0.0011124443566813,0.984404759168601,3.0,58.361997607341,4.06666495211849,-0.1825230717659,8.95299866647386,437.0,fad.fad_1.Light,22673.0,0.260645024621731,0.121381920128471,0.0462962723876323,15.0679369116699,15.0777821747346,15.1893188317984,15.3384271993563,0.417866706848145,4.75376694215834,-0.43716367140329,-0.00564548140960614,-128.0,29,5,4.5060478349271,MS2,,,784.0,147507.0
b'fdp',170808_Jonathan_yeast_Sacc1_1x,/home/user/code/examples/LCMS_MRM/mzML/170808_Jonathan_yeast_Sacc1_1x.mzML,16.4249760032654,16934504083283776947,b'',NA,1,426382.0,b'fdp',0,none,-1.96993116954447,fdp,16.3061008453369,16.5344333648682,10932448.0,38411.0,15.7179174483432,8.77777777777778,0.427798356794142,0.348175586836634,1.13406865326537,15.29090735,16.4249760032654,1.13406865326537,0.0113406865326537,0.0390015118297384,3.0,1.94019200814135,0.662786941446442,0.201371689637502,0.985923479656315,241.0,fdp.fdp_2.Light,10102.0,0.0,0.0,16.4594161006289,0.0,0.0,0.0,0.0,0.22833251953125,-0.0,-1.0,0.308651752128291,3118.0,15,11,0.997668736733112,MS2,,,339.0,90415.0
